pattern,nodes,size,strat_label,strat,load_balancing_algo,extra_flags,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,2000000,1,660,580.9412227272726,553.922,1175.48,1359.53,173.888,323400,17606,15,0,276305,17349,0,0,5.444032158317873,0.00463821892393321,5.3645640074211505,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,2000000,1,660,580.2404242424242,564.785,1222.56,1407.79,173.878,323400,17687,37,0,275485,16960,0,0,5.469078540507112,0.011440940012368584,5.244279529993816,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,2000000,2,660,600.2604984848483,552.092,1362.16,1511.3,173.862,323400,17850,25,0,279333,17636,0,0,5.51948051948052,0.007730364873222016,5.453308596165739,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,2000000,2,660,606.0605515151519,570.67,1229.78,1504.08,173.862,323400,17800,18,0,281183,17635,0,0,5.504019789734075,0.0055658627087198514,5.45299938157081,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,2000000,3,660,587.3638772727276,542.755,1275.47,1357.24,174.467,323400,17745,31,0,278462,17172,0,0,5.487012987012987,0.0095856524427953,5.309833024118738,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,2000000,3,660,586.021131818181,536.792,1271.01,1342.79,174.855,323400,17562,22,0,280323,17287,0,0,5.430426716141002,0.006802721088435374,5.34539270253556,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,2000000,4,660,606.6642727272728,527.685,1354.83,1596.43,174.056,323400,17790,36,0,278675,16855,0,0,5.500927643784786,0.011131725417439703,5.211811997526283,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,2000000,4,660,612.8976878787877,526.065,1331.68,1407.72,174.142,323400,17693,21,0,282887,17367,0,0,5.470933828076685,0.006493506493506494,5.37012987012987,0.0
permutation,1100,m,reps_dfp_no_hopnorm,reps_dfp,reps,-disable_hop_rtt_normalization -reps_partition_entropy,0.6,2000000,5,660,588.4589500000004,545.1,1121.26,1293.52,173.862,323400,18093,47,0,278052,17491,0,0,5.594619666048238,0.01453308596165739,5.408472479901051,0.0
permutation,1100,m,reps_dfp_hopnorm,reps_dfp,reps,-reps_partition_entropy,0.6,2000000,5,660,589.6091818181818,565.478,1087.98,1201.11,173.862,323400,18056,7,0,280708,17829,0,0,5.583178726035869,0.0021645021645021645,5.512987012987013,0.0
