pattern,nodes,size,strat_label,strat,load_balancing_algo,load_fraction,flowsize,seed,n_flows,fct_mean,fct_p50,fct_p99,fct_max,fct_min,new,rtx,rts,bounced,acks,nacks,pulls,sleek_pkts,rtx_rate_pct,rts_rate_pct,nack_rate_pct,bounced_rate_pct
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,500000,5,768,311.32758710937486,297.223,736.352,1666.24,52.7667,94464,30719,38,0,86280,29635,0,0,32.51926659891599,0.0402269647696477,31.371739498644985,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,2000000,1,768,1157.989770833333,1148.1,1993.95,2153.72,174.323,376320,30819,110,0,346408,29637,0,0,8.189572704081632,0.02923044217687075,7.8754783163265305,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,2000000,2,768,1151.0092669270825,1169.41,1981.6,2154.98,175.765,376320,30844,132,0,346706,29450,0,0,8.196215986394558,0.035076530612244895,7.82578656462585,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,2000000,3,768,1200.9485546874996,1138.18,2191.16,2321.62,175.188,376320,30860,119,0,345634,29557,0,0,8.20046768707483,0.03162202380952381,7.85421981292517,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,2000000,4,768,1178.3861822916654,1154.21,2485.05,2624.34,175.971,376320,30715,99,0,345522,29470,0,0,8.161936649659864,0.026307397959183673,7.831101190476191,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,2000000,5,768,1213.0300143229163,1141.31,2791.4,4340.54,175.537,376320,30851,84,0,347393,29625,0,0,8.198076105442176,0.022321428571428572,7.872289540816326,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,10000000,1,768,5654.162799479168,5631.6,9854.9,10607.6,825.592,1880064,31009,122,0,1786419,29288,0,0,1.649358745234205,0.0064891407952069715,1.5578193082788672,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,10000000,2,768,5654.646053385419,5731.74,9957.88,10583.1,829.543,1880064,30812,110,0,1792990,29441,0,0,1.638880378540305,0.005850864651416122,1.5659573291122004,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,10000000,3,768,5924.982078124999,5663.18,11276.1,11417.5,829.207,1880064,31032,118,0,1782252,29592,0,0,1.6505821078431373,0.006276382080610022,1.5739889705882353,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,10000000,4,768,5808.439139322915,5683.8,12055.7,13055.1,831.538,1880064,30901,105,0,1790549,29645,0,0,1.6436142599400871,0.005584916258169935,1.5768080235566448,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,0.75,10000000,5,768,5949.743472656249,5661.75,13913.8,14651.4,828.767,1880064,31028,100,0,1790164,29739,0,0,1.6503693491285403,0.005318967864923747,1.581807853349673,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,20000,1,1024,40.092413769531284,23.6944,472.414,2763.42,13.3051,5120,459,0,0,3762,157,0,0,8.96484375,0.0,3.06640625,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,20000,1,1024,32.01709755859375,25.8784,131.334,587.014,14.2384,5120,286,0,0,3878,105,0,0,5.5859375,0.0,2.05078125,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,20000,2,1024,35.270619335937546,23.992,356.779,1619.08,13.009,5120,310,0,0,3789,97,0,0,6.0546875,0.0,1.89453125,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,20000,2,1024,31.70642812499998,26.3504,131.278,356.779,12.9792,5120,264,0,0,3846,73,0,0,5.15625,0.0,1.42578125,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,20000,3,1024,36.194150878906214,24.2166,473.746,1731.84,12.9792,5120,323,0,0,3745,121,0,0,6.30859375,0.0,2.36328125,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,20000,3,1024,32.05000820312501,25.9152,131.322,472.384,12.9792,5120,382,0,0,3866,223,0,0,7.4609375,0.0,4.35546875,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,20000,4,1024,33.00176103515624,24.2835,357.15,1044.08,13.0653,5120,280,0,0,3763,103,0,0,5.46875,0.0,2.01171875,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,20000,4,1024,29.74716582031247,25.8678,130.457,243.69,13.4995,5120,286,0,0,3874,171,0,0,5.5859375,0.0,3.33984375,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,20000,5,1024,38.610363867187495,23.9702,356.779,2763.75,12.9792,5120,365,0,0,3791,109,0,0,7.12890625,0.0,2.12890625,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,20000,5,1024,31.61511523437501,25.6176,131.762,700.282,13.2707,5120,345,0,0,3875,169,0,0,6.73828125,0.0,3.30078125,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,100000,1,1024,188.4891682617187,93.9171,1045.54,33867.5,19.753,25600,28599,42,0,23837,26624,0,0,111.71484375,0.1640625,104.0,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,100000,1,1024,102.40536113281244,98.8077,228.572,503.245,27.1227,25600,30520,21,0,24975,29703,0,0,119.21875,0.08203125,116.02734375,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,100000,2,1024,149.03150292968738,92.3477,1248.72,12282.3,19.8298,25600,28805,39,0,23680,27229,0,0,112.51953125,0.15234375,106.36328125,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,100000,2,1024,101.2841257812499,97.9653,221.799,869.796,19.4918,25600,30483,22,0,24993,29695,0,0,119.07421875,0.0859375,115.99609375,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,100000,3,1024,141.65253916015635,92.0922,1301.91,7309.2,20.4418,25600,29072,48,0,23702,27535,0,0,113.5625,0.1875,107.55859375,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,100000,3,1024,103.01883046875011,97.6234,228.509,540.984,19.4918,25600,29190,17,0,25035,28441,0,0,114.0234375,0.06640625,111.09765625,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,100000,4,1024,176.55056181640617,92.2504,1749.38,23876.1,19.6638,25600,29270,41,0,23717,27259,0,0,114.3359375,0.16015625,106.48046875,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,100000,4,1024,102.35668212890629,97.9149,232.561,750.516,19.5498,25600,30382,22,0,24969,29641,0,0,118.6796875,0.0859375,115.78515625,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,100000,5,1024,159.2013538085937,89.1163,1220.74,15119.5,19.8349,25600,28936,37,0,23731,27426,0,0,113.03125,0.14453125,107.1328125,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,100000,5,1024,102.28943593750019,95.7173,222.681,652.031,19.8451,25600,29987,24,0,25068,29245,0,0,117.13671875,0.09375,114.23828125,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,500000,1,1024,697.5176690429685,386.015,11988.8,49006.2,53.8139,125952,46434,732,0,113326,38298,0,0,36.86642530487805,0.5811737804878049,30.406821646341463,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,500000,1,1024,391.3946568359374,390.269,743.108,2780.56,90.6131,125952,44063,74,0,115647,42237,0,0,34.98396214430894,0.058752540650406505,33.53420350609756,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,500000,2,1024,576.0774769531251,373.007,6875.25,51308.4,53.8573,125952,44622,438,0,112268,38551,0,0,35.427782012195124,0.3477515243902439,30.607691819105693,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,500000,2,1024,385.277492578125,388.982,670.147,3039.68,53.0381,125952,44127,78,0,116271,42299,0,0,35.034775152439025,0.061928353658536585,33.583428607723576,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,500000,3,1024,586.8172230468751,384.146,4738.94,59821.1,54.4574,125952,44689,347,0,112990,38789,0,0,35.4809768800813,0.27550177845528456,30.79665269308943,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,500000,3,1024,396.91284882812556,382.077,741.372,1239.18,53.3976,125952,43917,77,0,116230,42239,0,0,34.8680449695122,0.061134400406504065,33.535791412601625,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,500000,4,1024,572.2413354492187,374.767,6902.7,27983.4,54.3445,125952,44510,426,0,113029,38559,0,0,35.33885924796748,0.33822408536585363,30.61404344512195,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,500000,4,1024,393.7550909179685,383.189,818.185,1418.93,53.3894,125952,43971,74,0,116186,42381,0,0,34.91091844512195,0.058752540650406505,33.64853277439025,0.0
tornado,1024,m,fpar,fpar,oblivious,1.0,500000,5,1024,635.7318628906248,362.62,4893.01,88920.8,53.0782,125952,46393,549,0,112457,38656,0,0,36.833873221544714,0.43588033536585363,30.691056910569106,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,500000,5,1024,388.23409111328135,372.226,861.966,1130.93,53.7738,125952,44084,70,0,116110,42524,0,0,35.000635162601625,0.055576727642276426,33.7620680894309,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,2000000,1,1024,1510.3543476562495,1517.88,2763.28,3693.18,299.152,501760,44139,131,0,468486,42069,0,0,8.796835140306122,0.02610809948979592,8.38428730867347,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,2000000,2,1024,1496.5378408203114,1521.14,2476.96,3206.97,175.598,501760,44214,139,0,468397,42313,0,0,8.811782525510203,0.02770248724489796,8.432916135204081,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,2000000,3,1024,1547.9758671874997,1479.35,2976.2,3122.42,175.853,501760,44095,125,0,468139,42286,0,0,8.788066007653061,0.02491230867346939,8.427535076530612,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,2000000,4,1024,1537.182001953125,1477.86,3265.34,3468.78,180.183,501760,44175,135,0,467909,42419,0,0,8.804009885204081,0.026905293367346938,8.454041772959183,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,2000000,5,1024,1537.7692050781236,1479.92,3434.64,3636.15,176.778,501760,44076,122,0,469942,42579,0,0,8.784279336734693,0.02431441326530612,8.485929528061224,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,10000000,1,1024,7523.413574218748,7735.44,13844.1,14660.8,1106.49,2506752,44909,132,0,2407806,42418,0,0,1.7915214588439543,0.00526577818627451,1.6921498417075163,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,10000000,2,1024,7314.051546875005,7578.26,12248.3,13026.9,829.018,2506752,44572,159,0,2400534,42259,0,0,1.7780777675653594,0.006342869178921569,1.6858069725285947,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,10000000,3,1024,7687.093692382809,7345.25,15129.1,15485.7,831.284,2506752,44442,109,0,2412753,42729,0,0,1.7728917738970589,0.0043482562295751636,1.704556334252451,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,10000000,4,1024,7607.525142578133,7330.58,16143.9,17099.1,831.606,2506752,44430,136,0,2415419,42831,0,0,1.7724130667892157,0.005425347222222222,1.7086253446691178,0.0
tornado,1024,m,reps_dfp,reps_dfp,reps,1.0,10000000,5,1024,7533.7383203125,7250.94,17306.3,17926.6,829.56,2506752,44680,130,0,2409573,42628,0,0,1.7823861315359477,0.005185993668300653,1.7005272160947713,0.0
